venta_id,timestamp,producto,categoria,precio_unit,cantidad,total,proveedor_id,fecha,hora,dia_sem,mes,semana
2111,2024-08-11 08:36:00,Yogurt Gloria Fresa 1kg,Lácteos,6.52,1,6.52,3,2024-08-11,8,Sunday,8,32
2112,2024-03-03 21:35:00,Shampoo Head&Shoulders,Higiene,18.85,3,56.55,6,2024-03-03,21,Sunday,3,9
2113,2024-02-05 08:55:00,Inca Kola 1.5L,Bebidas,5.65,3,16.95,1,2024-02-05,8,Monday,2,6
2114,2024-08-19 12:11:00,Detergente Ace 850g,Limpieza,11.88,2,23.76,6,2024-08-19,12,Monday,8,34
2115,2024-04-02 21:16:00,Pasta Dental Colgate,Higiene,5.58,3,16.74,6,2024-04-02,21,Tuesday,4,14
2116,2024-02-05 08:27:00,Inca Kola 1.5L,Bebidas,5.6,4,22.4,1,2024-02-05,8,Monday,2,6
2117,2024-07-31 21:01:00,Pepsi 500ml,Bebidas,2.29,5,11.45,2,2024-07-31,21,Wednesday,7,31
2118,2024-05-09 16:50:00,Coca-Cola 500ml,Bebidas,2.5,5,12.5,2,2024-05-09,16,Thursday,5,19
2119,2024-03-26 08:36:00,Mantequilla Gloria 100g,Lácteos,4.32,1,4.32,3,2024-03-26,8,Tuesday,3,13
2120,2024-05-16 09:54:00,Leche Gloria Light 1L,Lácteos,4.92,1,4.92,3,2024-05-16,9,Thursday,5,20
2121,2024-06-05 12:48:00,Pasta Dental Colgate,Higiene,5.59,1,5.59,6,2024-06-05,12,Wednesday,6,23
2122,2024-07-28 08:56:00,Pañales Huggies T4 x28,Higiene,33.29,3,99.87,6,2024-07-28,8,Sunday,7,30
2123,2024-01-19 09:21:00,Jabón Bolivar 230g,Limpieza,2.8,2,5.6,6,2024-01-19,9,Friday,1,3
2124,2024-08-15 09:18:00,Pañales Huggies T4 x28,Higiene,34.25,1,34.25,6,2024-08-15,9,Thursday,8,33
2125,2024-01-05 08:27:00,Lejía Clorox 900ml,Limpieza,4.43,1,4.43,6,2024-01-05,8,Friday,1,1
2126,2024-05-29 16:34:00,Azúcar Cartavio 1kg,Abarrotes,3.53,4,14.12,5,2024-05-29,16,Wednesday,5,22
2127,2024-07-16 17:57:00,Arroz Costeño 1kg,Abarrotes,3.72,5,18.6,4,2024-07-16,17,Tuesday,7,29
2128,2024-02-22 20:01:00,Yogurt Gloria Fresa 1kg,Lácteos,6.54,3,19.62,3,2024-02-22,20,Thursday,2,8
2129,2024-07-18 08:04:00,Coca-Cola 500ml,Bebidas,2.56,3,7.68,2,2024-07-18,8,Thursday,7,29
2130,2024-06-17 08:10:00,Azúcar Cartavio 1kg,Abarrotes,3.6,4,14.4,5,2024-06-17,8,Monday,6,25
2131,2024-08-27 17:01:00,Azúcar Cartavio 1kg,Abarrotes,3.58,2,7.16,5,2024-08-27,17,Tuesday,8,35
2132,2024-02-01 18:01:00,Shampoo Head&Shoulders,Higiene,18.91,2,37.82,6,2024-02-01,18,Thursday,2,5
2133,2024-04-07 08:25:00,Arroz Costeño 5kg,Abarrotes,17.19,2,34.38,4,2024-04-07,8,Sunday,4,14
2134,2024-05-31 08:11:00,Lejía Clorox 900ml,Limpieza,4.61,3,13.83,6,2024-05-31,8,Friday,5,22
2135,2024-02-01 07:07:00,Sublime 36g,Snacks,1.52,2,3.04,7,2024-02-01,7,Thursday,2,5
2136,2024-07-10 19:12:00,Detergente Ariel 850g,Limpieza,12.86,1,12.86,6,2024-07-10,19,Wednesday,7,28
2137,2024-04-02 20:29:00,Chifles La Doña 80g,Snacks,1.94,1,1.94,7,2024-04-02,20,Tuesday,4,14
2138,2024-04-12 09:22:00,Pañales Huggies T3 x30,Higiene,33.37,2,66.74,6,2024-04-12,9,Friday,4,15
2139,2024-04-21 15:14:00,Agua San Luis 500ml,Bebidas,1.21,1,1.21,1,2024-04-21,15,Sunday,4,16
2140,2024-08-12 21:46:00,Lejía Clorox 900ml,Limpieza,4.61,3,13.83,6,2024-08-12,21,Monday,8,33
2141,2024-02-06 11:36:00,Coca-Cola 500ml,Bebidas,2.44,1,2.44,2,2024-02-06,11,Tuesday,2,6
2142,2024-02-05 07:03:00,Yogurt Gloria Fresa 1kg,Lácteos,6.62,3,19.86,3,2024-02-05,7,Monday,2,6
2143,2024-04-05 11:26:00,Harina Blanca Flor 1kg,Abarrotes,3.14,2,6.28,4,2024-04-05,11,Friday,4,14
2144,2024-02-08 11:23:00,Sublime 36g,Snacks,1.53,1,1.53,7,2024-02-08,11,Thursday,2,6
2145,2024-05-07 08:40:00,Inca Kola 1.5L,Bebidas,5.63,3,16.89,1,2024-05-07,8,Tuesday,5,19
2146,2024-06-08 20:21:00,Fideos Don Vittorio 500g,Abarrotes,2.87,1,2.87,4,2024-06-08,20,Saturday,6,23
2147,2024-07-07 19:02:00,Coca-Cola 500ml,Bebidas,2.48,5,12.4,2,2024-07-07,19,Sunday,7,27
2148,2024-02-13 07:22:00,Sublime 36g,Snacks,1.46,1,1.46,7,2024-02-13,7,Tuesday,2,7
2149,2024-01-29 20:26:00,Agua San Luis 500ml,Bebidas,1.2,5,6.0,1,2024-01-29,20,Monday,1,5
2150,2024-03-20 21:08:00,Inca Kola 500ml,Bebidas,2.52,3,7.56,1,2024-03-20,21,Wednesday,3,12
2151,2024-06-06 09:30:00,Detergente Ace 850g,Limpieza,12.08,2,24.16,6,2024-06-06,9,Thursday,6,23
2152,2024-02-20 09:08:00,Mantequilla Gloria 100g,Lácteos,4.13,1,4.13,3,2024-02-20,9,Tuesday,2,8
2153,2024-07-09 08:18:00,Agua San Luis 2.5L,Bebidas,3.42,5,17.1,1,2024-07-09,8,Tuesday,7,28
2154,2024-03-05 09:19:00,Azúcar Cartavio 1kg,Abarrotes,3.54,3,10.62,5,2024-03-05,9,Tuesday,3,10
2155,2024-06-20 14:48:00,Pasta Dental Colgate,Higiene,5.44,1,5.44,6,2024-06-20,14,Thursday,6,25
2156,2024-06-18 09:59:00,Detergente Ace 850g,Limpieza,12.08,1,12.08,6,2024-06-18,9,Tuesday,6,25
2157,2024-06-10 07:11:00,Lejía Clorox 900ml,Limpieza,4.4,1,4.4,6,2024-06-10,7,Monday,6,24
2158,2024-08-01 11:25:00,Coca-Cola 500ml,Bebidas,2.43,3,7.29,2,2024-08-01,11,Thursday,8,31
2159,2024-05-03 12:40:00,Galletas Oreo 36g,Snacks,1.49,3,4.47,7,2024-05-03,12,Friday,5,18
2160,2024-04-26 20:07:00,Arroz Costeño 5kg,Abarrotes,17.66,3,52.98,4,2024-04-26,20,Friday,4,17
2161,2024-08-24 20:16:00,Chifles La Doña 80g,Snacks,2.04,2,4.08,7,2024-08-24,20,Saturday,8,34
2162,2024-07-16 20:42:00,Galletas Soda Field,Snacks,2.84,2,5.68,7,2024-07-16,20,Tuesday,7,29
2163,2024-01-17 19:41:00,Fideos Don Vittorio 500g,Abarrotes,2.88,1,2.88,4,2024-01-17,19,Wednesday,1,3
2164,2024-01-25 08:53:00,Leche Evaporada Gloria,Lácteos,3.13,1,3.13,3,2024-01-25,8,Thursday,1,4
2165,2024-02-02 15:28:00,Harina Blanca Flor 1kg,Abarrotes,3.21,4,12.84,4,2024-02-02,15,Friday,2,5
2166,2024-08-09 11:25:00,Agua San Luis 2.5L,Bebidas,3.44,5,17.2,1,2024-08-09,11,Friday,8,32
2167,2024-07-17 09:47:00,Azúcar Cartavio 1kg,Abarrotes,3.51,3,10.53,5,2024-07-17,9,Wednesday,7,29
2168,2024-05-24 07:51:00,Yogurt Gloria Fresa 1kg,Lácteos,6.45,3,19.35,3,2024-05-24,7,Friday,5,21
2169,2024-06-26 11:23:00,Azúcar Cartavio 1kg,Abarrotes,3.42,2,6.84,5,2024-06-26,11,Wednesday,6,26
2170,2024-06-11 13:53:00,Aceite Primor 1L,Abarrotes,8.92,2,17.84,4,2024-06-11,13,Tuesday,6,24
2171,2024-08-07 07:25:00,Pañales Huggies T4 x28,Higiene,33.78,2,67.56,6,2024-08-07,7,Wednesday,8,32
2172,2024-04-17 20:20:00,Sublime 36g,Snacks,1.52,1,1.52,7,2024-04-17,20,Wednesday,4,16
2173,2024-01-01 09:35:00,Atún Florida 170g,Conservas,3.86,3,11.58,4,2024-01-01,9,Monday,1,1
2174,2024-01-16 10:09:00,Agua San Luis 500ml,Bebidas,1.22,4,4.88,1,2024-01-16,10,Tuesday,1,3
2175,2024-04-10 19:25:00,Sal Marina 1kg,Abarrotes,1.47,5,7.35,5,2024-04-10,19,Wednesday,4,15
2176,2024-01-19 08:08:00,Detergente Ariel 850g,Limpieza,12.22,2,24.44,6,2024-01-19,8,Friday,1,3
2177,2024-08-29 12:28:00,Queso Edam Gloria 250g,Lácteos,12.63,1,12.63,3,2024-08-29,12,Thursday,8,35
2178,2024-01-03 15:33:00,Sardina Florida 425g,Conservas,4.27,1,4.27,4,2024-01-03,15,Wednesday,1,1
2179,2024-02-29 15:52:00,Galletas Oreo 36g,Snacks,1.5,1,1.5,7,2024-02-29,15,Thursday,2,9
2180,2024-02-09 09:21:00,Pasta Dental Colgate,Higiene,5.65,2,11.3,6,2024-02-09,9,Friday,2,6
2181,2024-04-07 14:07:00,Coca-Cola 500ml,Bebidas,2.49,4,9.96,2,2024-04-07,14,Sunday,4,14
2182,2024-08-12 21:48:00,Aceite Primor 1L,Abarrotes,8.75,3,26.25,4,2024-08-12,21,Monday,8,33
2183,2024-01-23 17:15:00,Leche Gloria Entera 1L,Lácteos,4.8,3,14.4,3,2024-01-23,17,Tuesday,1,4
2184,2024-04-17 07:55:00,Pañales Huggies T4 x28,Higiene,34.7,2,69.4,6,2024-04-17,7,Wednesday,4,16
2185,2024-08-19 09:21:00,Fideos Lavaggi 500g,Abarrotes,2.53,4,10.12,4,2024-08-19,9,Monday,8,34
2186,2024-04-01 07:45:00,Fideos Don Vittorio 500g,Abarrotes,2.76,4,11.04,4,2024-04-01,7,Monday,4,14
2187,2024-02-26 14:06:00,Galletas Soda Field,Snacks,2.8,3,8.4,7,2024-02-26,14,Monday,2,9
2188,2024-04-06 18:02:00,Mantequilla Gloria 100g,Lácteos,4.1,3,12.3,3,2024-04-06,18,Saturday,4,14
2189,2024-05-27 07:23:00,Leche Gloria Entera 1L,Lácteos,4.85,3,14.55,3,2024-05-27,7,Monday,5,22
2190,2024-07-27 20:22:00,Pañales Huggies T3 x30,Higiene,33.06,3,99.18,6,2024-07-27,20,Saturday,7,30
2191,2024-05-26 07:25:00,Pasta Dental Colgate,Higiene,5.58,3,16.74,6,2024-05-26,7,Sunday,5,21
2192,2024-06-20 12:36:00,Pañales Huggies T4 x28,Higiene,33.03,1,33.03,6,2024-06-20,12,Thursday,6,25
2193,2024-01-26 08:51:00,Jabón Bolivar 230g,Limpieza,2.84,1,2.84,6,2024-01-26,8,Friday,1,4
2194,2024-04-01 17:22:00,Fideos Don Vittorio 500g,Abarrotes,2.76,2,5.52,4,2024-04-01,17,Monday,4,14
2195,2024-03-24 21:49:00,Pepsi 500ml,Bebidas,2.26,2,4.52,2,2024-03-24,21,Sunday,3,12
2196,2024-06-14 21:48:00,Pan de Molde Bimbo 500g,Panadería,6.61,2,13.22,8,2024-06-14,21,Friday,6,24
2197,2024-08-04 20:21:00,Aceite Primor 500ml,Abarrotes,5.24,3,15.72,4,2024-08-04,20,Sunday,8,31
2198,2024-03-22 09:58:00,Azúcar Cartavio 1kg,Abarrotes,3.53,1,3.53,5,2024-03-22,9,Friday,3,12
2199,2024-06-08 20:48:00,Sardina Florida 425g,Conservas,4.12,2,8.24,4,2024-06-08,20,Saturday,6,23
2200,2024-03-30 21:57:00,Galletas Soda Field,Snacks,2.84,2,5.68,7,2024-03-30,21,Saturday,3,13
2201,2024-03-23 07:37:00,Aceite Primor 1L,Abarrotes,9.12,3,27.36,4,2024-03-23,7,Saturday,3,12
2202,2024-03-16 11:25:00,Pan de Molde Bimbo 500g,Panadería,6.58,3,19.74,8,2024-03-16,11,Saturday,3,11
2203,2024-01-24 09:58:00,Arroz Costeño 1kg,Abarrotes,3.88,4,15.52,4,2024-01-24,9,Wednesday,1,4
2204,2024-07-02 21:25:00,Yogurt Gloria Fresa 1kg,Lácteos,6.66,1,6.66,3,2024-07-02,21,Tuesday,7,27
2205,2024-08-04 15:39:00,Leche Gloria Entera 1L,Lácteos,4.94,3,14.82,3,2024-08-04,15,Sunday,8,31
2206,2024-02-27 20:15:00,Sardina Florida 425g,Conservas,4.11,3,12.33,4,2024-02-27,20,Tuesday,2,9
2207,2024-01-07 20:15:00,Fideos Lavaggi 500g,Abarrotes,2.49,2,4.98,4,2024-01-07,20,Sunday,1,1
2208,2024-02-07 07:01:00,Arroz Costeño 5kg,Abarrotes,17.48,5,87.4,4,2024-02-07,7,Wednesday,2,6
2209,2024-04-16 12:26:00,Shampoo Head&Shoulders,Higiene,18.89,1,18.89,6,2024-04-16,12,Tuesday,4,16
2210,2024-04-12 18:47:00,Queso Edam Gloria 250g,Lácteos,12.66,2,25.32,3,2024-04-12,18,Friday,4,15
2211,2024-07-24 19:23:00,Detergente Ace 850g,Limpieza,12.19,2,24.38,6,2024-07-24,19,Wednesday,7,30
2212,2024-03-22 20:44:00,Sal Marina 1kg,Abarrotes,1.48,2,2.96,5,2024-03-22,20,Friday,3,12
2213,2024-07-22 20:06:00,Sal Marina 1kg,Abarrotes,1.52,5,7.6,5,2024-07-22,20,Monday,7,30
2214,2024-03-21 09:14:00,Chancay 60g,Panadería,0.5,3,1.5,8,2024-03-21,9,Thursday,3,12
2215,2024-07-29 20:17:00,Pan de Molde Bimbo 500g,Panadería,6.63,3,19.89,8,2024-07-29,20,Monday,7,31
2216,2024-06-07 21:04:00,Pasta Dental Colgate,Higiene,5.34,1,5.34,6,2024-06-07,21,Friday,6,23
2217,2024-05-23 17:30:00,Shampoo Head&Shoulders,Higiene,18.11,3,54.33,6,2024-05-23,17,Thursday,5,21
2218,2024-01-17 14:36:00,Detergente Ariel 850g,Limpieza,12.84,2,25.68,6,2024-01-17,14,Wednesday,1,3
2219,2024-07-01 19:45:00,Inca Kola 1.5L,Bebidas,5.66,2,11.32,1,2024-07-01,19,Monday,7,27
2220,2024-06-18 21:21:00,Arroz Costeño 5kg,Abarrotes,17.57,2,35.14,4,2024-06-18,21,Tuesday,6,25
2221,2024-08-30 21:55:00,Chifles La Doña 80g,Snacks,2.06,1,2.06,7,2024-08-30,21,Friday,8,35
2222,2024-07-01 09:49:00,Pepsi 500ml,Bebidas,2.32,1,2.32,2,2024-07-01,9,Monday,7,27
2223,2024-04-15 12:15:00,Sublime 36g,Snacks,1.52,3,4.56,7,2024-04-15,12,Monday,4,16
2224,2024-08-01 09:59:00,Aceite Primor 500ml,Abarrotes,5.27,4,21.08,4,2024-08-01,9,Thursday,8,31
2225,2024-01-23 08:36:00,Jabón Bolivar 230g,Limpieza,2.88,3,8.64,6,2024-01-23,8,Tuesday,1,4
2226,2024-07-25 21:08:00,Lejía Clorox 900ml,Limpieza,4.41,2,8.82,6,2024-07-25,21,Thursday,7,30
2227,2024-03-31 08:56:00,Atún Florida 170g,Conservas,3.9,2,7.8,4,2024-03-31,8,Sunday,3,13
2228,2024-03-07 20:22:00,Aceite Primor 500ml,Abarrotes,5.15,1,5.15,4,2024-03-07,20,Thursday,3,10
2229,2024-05-14 09:03:00,Leche Gloria Entera 1L,Lácteos,4.67,3,14.01,3,2024-05-14,9,Tuesday,5,20
2230,2024-01-25 09:00:00,Detergente Ace 850g,Limpieza,11.78,1,11.78,6,2024-01-25,9,Thursday,1,4
2231,2024-01-08 17:54:00,Atún Florida 170g,Conservas,4.01,1,4.01,4,2024-01-08,17,Monday,1,2
2232,2024-06-11 11:34:00,Arroz Costeño 1kg,Abarrotes,3.91,2,7.82,4,2024-06-11,11,Tuesday,6,24
2233,2024-08-11 10:38:00,Leche Gloria Entera 1L,Lácteos,4.82,2,9.64,3,2024-08-11,10,Sunday,8,32
2234,2024-06-29 11:32:00,Shampoo Head&Shoulders,Higiene,18.85,1,18.85,6,2024-06-29,11,Saturday,6,26
2235,2024-01-08 09:51:00,Shampoo Head&Shoulders,Higiene,18.98,2,37.96,6,2024-01-08,9,Monday,1,2
2236,2024-03-30 11:57:00,Leche Gloria Entera 1L,Lácteos,4.8,1,4.8,3,2024-03-30,11,Saturday,3,13
2237,2024-06-05 20:59:00,Yogurt Gloria Fresa 1kg,Lácteos,6.52,3,19.56,3,2024-06-05,20,Wednesday,6,23
2238,2024-07-19 20:42:00,Lejía Clorox 900ml,Limpieza,4.38,3,13.14,6,2024-07-19,20,Friday,7,29
2239,2024-04-03 08:12:00,Sal Marina 1kg,Abarrotes,1.46,4,5.84,5,2024-04-03,8,Wednesday,4,14
2240,2024-08-22 21:51:00,Pepsi 500ml,Bebidas,2.24,5,11.2,2,2024-08-22,21,Thursday,8,34
2241,2024-01-24 16:58:00,Sublime 36g,Snacks,1.51,3,4.53,7,2024-01-24,16,Wednesday,1,4
2242,2024-05-13 20:18:00,Chancay 60g,Panadería,0.49,2,0.98,8,2024-05-13,20,Monday,5,20
2243,2024-03-15 19:25:00,Arroz Costeño 1kg,Abarrotes,3.77,4,15.08,4,2024-03-15,19,Friday,3,11
2244,2024-01-07 21:35:00,Galletas Soda Field,Snacks,2.82,2,5.64,7,2024-01-07,21,Sunday,1,1
2245,2024-05-07 15:49:00,Atún Florida 170g,Conservas,3.95,3,11.85,4,2024-05-07,15,Tuesday,5,19
2246,2024-07-31 07:19:00,Sublime 36g,Snacks,1.52,3,4.56,7,2024-07-31,7,Wednesday,7,31
2247,2024-05-18 08:47:00,Mantequilla Gloria 100g,Lácteos,4.21,1,4.21,3,2024-05-18,8,Saturday,5,20
2248,2024-03-18 21:34:00,Pepsi 500ml,Bebidas,2.34,1,2.34,2,2024-03-18,21,Monday,3,12
2249,2024-07-08 20:32:00,Pañales Huggies T4 x28,Higiene,34.37,2,68.74,6,2024-07-08,20,Monday,7,28
2250,2024-08-21 08:11:00,Coca-Cola 500ml,Bebidas,2.53,2,5.06,2,2024-08-21,8,Wednesday,8,34
2251,2024-07-01 07:36:00,Agua San Luis 500ml,Bebidas,1.17,5,5.85,1,2024-07-01,7,Monday,7,27
2252,2024-02-22 09:59:00,Lejía Clorox 900ml,Limpieza,4.37,2,8.74,6,2024-02-22,9,Thursday,2,8
2253,2024-06-17 16:11:00,Sal Marina 1kg,Abarrotes,1.53,4,6.12,5,2024-06-17,16,Monday,6,25
2254,2024-08-22 07:09:00,Detergente Ace 850g,Limpieza,11.97,1,11.97,6,2024-08-22,7,Thursday,8,34
2255,2024-08-13 15:13:00,Fideos Don Vittorio 500g,Abarrotes,2.78,3,8.34,4,2024-08-13,15,Tuesday,8,33
2256,2024-04-16 18:17:00,Inca Kola 500ml,Bebidas,2.55,2,5.1,1,2024-04-16,18,Tuesday,4,16
2257,2024-03-05 18:02:00,Galletas Soda Field,Snacks,2.84,3,8.52,7,2024-03-05,18,Tuesday,3,10
2258,2024-06-18 08:40:00,Leche Evaporada Gloria,Lácteos,3.13,1,3.13,3,2024-06-18,8,Tuesday,6,25
2259,2024-01-18 08:10:00,Galletas Soda Field,Snacks,2.76,3,8.28,7,2024-01-18,8,Thursday,1,3
2260,2024-03-13 21:54:00,Papel Higiénico Elite x4,Higiene,8.77,3,26.31,6,2024-03-13,21,Wednesday,3,11
2261,2024-04-11 12:05:00,Leche Gloria Light 1L,Lácteos,5.0,3,15.0,3,2024-04-11,12,Thursday,4,15
2262,2024-02-02 20:30:00,Arroz Costeño 1kg,Abarrotes,3.71,4,14.84,4,2024-02-02,20,Friday,2,5
2263,2024-01-10 11:05:00,Azúcar Cartavio 1kg,Abarrotes,3.45,1,3.45,5,2024-01-10,11,Wednesday,1,2
2264,2024-04-22 20:38:00,Detergente Ace 850g,Limpieza,12.02,1,12.02,6,2024-04-22,20,Monday,4,17
2265,2024-07-15 12:46:00,Chifles La Doña 80g,Snacks,1.95,2,3.9,7,2024-07-15,12,Monday,7,29
2266,2024-08-30 08:58:00,Inca Kola 500ml,Bebidas,2.48,2,4.96,1,2024-08-30,8,Friday,8,35
2267,2024-08-18 18:24:00,Arroz Costeño 1kg,Abarrotes,3.9,2,7.8,4,2024-08-18,18,Sunday,8,33
2268,2024-01-17 09:12:00,Chifles La Doña 80g,Snacks,2.02,2,4.04,7,2024-01-17,9,Wednesday,1,3
2269,2024-01-07 08:53:00,Shampoo Head&Shoulders,Higiene,18.61,1,18.61,6,2024-01-07,8,Sunday,1,1
2270,2024-05-22 09:20:00,Harina Blanca Flor 1kg,Abarrotes,3.13,1,3.13,4,2024-05-22,9,Wednesday,5,21
2271,2024-04-14 20:39:00,Agua San Luis 500ml,Bebidas,1.22,2,2.44,1,2024-04-14,20,Sunday,4,15
2272,2024-04-04 07:43:00,Sardina Florida 425g,Conservas,4.08,1,4.08,4,2024-04-04,7,Thursday,4,14
2273,2024-05-24 08:49:00,Inca Kola 500ml,Bebidas,2.44,5,12.2,1,2024-05-24,8,Friday,5,21
2274,2024-07-14 08:01:00,Azúcar Cartavio 1kg,Abarrotes,3.59,4,14.36,5,2024-07-14,8,Sunday,7,28
2275,2024-03-13 18:28:00,Lejía Clorox 900ml,Limpieza,4.43,3,13.29,6,2024-03-13,18,Wednesday,3,11
2276,2024-06-05 09:29:00,Galletas Soda Field,Snacks,2.87,2,5.74,7,2024-06-05,9,Wednesday,6,23
2277,2024-04-26 21:14:00,Yogurt Gloria Fresa 1kg,Lácteos,6.42,1,6.42,3,2024-04-26,21,Friday,4,17
2278,2024-04-09 11:23:00,Aceite Primor 500ml,Abarrotes,5.18,1,5.18,4,2024-04-09,11,Tuesday,4,15
2279,2024-02-06 08:45:00,Atún Florida 170g,Conservas,3.98,3,11.94,4,2024-02-06,8,Tuesday,2,6
2280,2024-02-02 17:13:00,Papel Higiénico Elite x4,Higiene,8.86,2,17.72,6,2024-02-02,17,Friday,2,5
2281,2024-04-27 20:24:00,Pañales Huggies T3 x30,Higiene,32.23,2,64.46,6,2024-04-27,20,Saturday,4,17
2282,2024-06-19 20:15:00,Sardina Florida 425g,Conservas,4.25,1,4.25,4,2024-06-19,20,Wednesday,6,25
2283,2024-02-19 17:57:00,Mantequilla Gloria 100g,Lácteos,4.21,2,8.42,3,2024-02-19,17,Monday,2,8
2284,2024-04-05 12:25:00,Pañales Huggies T3 x30,Higiene,32.44,1,32.44,6,2024-04-05,12,Friday,4,14
2285,2024-06-15 21:03:00,Chancay 60g,Panadería,0.49,1,0.49,8,2024-06-15,21,Saturday,6,24
2286,2024-08-15 08:59:00,Pan de Molde Bimbo 500g,Panadería,6.47,3,19.41,8,2024-08-15,8,Thursday,8,33
2287,2024-01-07 18:36:00,Shampoo Head&Shoulders,Higiene,18.14,3,54.42,6,2024-01-07,18,Sunday,1,1
2288,2024-07-15 08:36:00,Mantequilla Gloria 100g,Lácteos,4.11,1,4.11,3,2024-07-15,8,Monday,7,29
2289,2024-04-29 09:08:00,Sardina Florida 425g,Conservas,4.15,2,8.3,4,2024-04-29,9,Monday,4,18
2290,2024-07-07 07:43:00,Sublime 36g,Snacks,1.53,1,1.53,7,2024-07-07,7,Sunday,7,27
2291,2024-01-06 07:21:00,Agua San Luis 2.5L,Bebidas,3.46,1,3.46,1,2024-01-06,7,Saturday,1,1
2292,2024-02-21 12:19:00,Detergente Ariel 850g,Limpieza,12.4,1,12.4,6,2024-02-21,12,Wednesday,2,8
2293,2024-05-29 20:30:00,Sardina Florida 425g,Conservas,4.25,2,8.5,4,2024-05-29,20,Wednesday,5,22
2294,2024-03-18 09:10:00,Harina Blanca Flor 1kg,Abarrotes,3.14,2,6.28,4,2024-03-18,9,Monday,3,12
2295,2024-05-16 19:10:00,Leche Gloria Light 1L,Lácteos,4.92,3,14.76,3,2024-05-16,19,Thursday,5,20
2296,2024-06-28 13:07:00,Galletas Oreo 36g,Snacks,1.54,3,4.62,7,2024-06-28,13,Friday,6,26
2297,2024-01-25 10:56:00,Shampoo Head&Shoulders,Higiene,18.47,2,36.94,6,2024-01-25,10,Thursday,1,4
2298,2024-02-13 17:59:00,Galletas Oreo 36g,Snacks,1.51,2,3.02,7,2024-02-13,17,Tuesday,2,7
2299,2024-04-24 21:42:00,Aceite Primor 500ml,Abarrotes,5.15,5,25.75,4,2024-04-24,21,Wednesday,4,17
2300,2024-01-22 08:11:00,Jabón Bolivar 230g,Limpieza,2.82,1,2.82,6,2024-01-22,8,Monday,1,4
2301,2024-08-22 09:12:00,Papel Higiénico Elite x4,Higiene,8.8,3,26.4,6,2024-08-22,9,Thursday,8,34
2302,2024-03-31 21:01:00,Agua San Luis 2.5L,Bebidas,3.58,5,17.9,1,2024-03-31,21,Sunday,3,13
2303,2024-02-13 21:12:00,Pañales Huggies T3 x30,Higiene,32.07,3,96.21,6,2024-02-13,21,Tuesday,2,7
2304,2024-08-19 21:20:00,Sublime 36g,Snacks,1.46,1,1.46,7,2024-08-19,21,Monday,8,34
2305,2024-06-28 21:27:00,Sal Marina 1kg,Abarrotes,1.46,3,4.38,5,2024-06-28,21,Friday,6,26
2306,2024-06-17 09:02:00,Pasta Dental Colgate,Higiene,5.62,1,5.62,6,2024-06-17,9,Monday,6,25
2307,2024-07-07 15:24:00,Inca Kola 500ml,Bebidas,2.56,2,5.12,1,2024-07-07,15,Sunday,7,27
2308,2024-04-09 09:17:00,Lejía Clorox 900ml,Limpieza,4.47,3,13.41,6,2024-04-09,9,Tuesday,4,15
2309,2024-07-24 21:26:00,Detergente Ace 850g,Limpieza,11.79,3,35.37,6,2024-07-24,21,Wednesday,7,30
2310,2024-07-03 07:31:00,Detergente Ariel 850g,Limpieza,12.33,2,24.66,6,2024-07-03,7,Wednesday,7,27
2311,2024-08-23 16:55:00,Shampoo Head&Shoulders,Higiene,18.94,3,56.82,6,2024-08-23,16,Friday,8,34
2312,2024-07-26 07:15:00,Inca Kola 1.5L,Bebidas,5.39,1,5.39,1,2024-07-26,7,Friday,7,30
2313,2024-02-09 13:49:00,Agua San Luis 500ml,Bebidas,1.23,1,1.23,1,2024-02-09,13,Friday,2,6
2314,2024-07-04 08:55:00,Inca Kola 500ml,Bebidas,2.44,5,12.2,1,2024-07-04,8,Thursday,7,27
2315,2024-06-09 20:40:00,Queso Edam Gloria 250g,Lácteos,12.71,2,25.42,3,2024-06-09,20,Sunday,6,23
2316,2024-06-05 09:08:00,Leche Gloria Entera 1L,Lácteos,4.92,1,4.92,3,2024-06-05,9,Wednesday,6,23
2317,2024-02-17 07:00:00,Agua San Luis 2.5L,Bebidas,3.56,4,14.24,1,2024-02-17,7,Saturday,2,7
2318,2024-02-23 07:24:00,Azúcar Cartavio 1kg,Abarrotes,3.53,3,10.59,5,2024-02-23,7,Friday,2,8
2319,2024-05-01 21:38:00,Arroz Costeño 1kg,Abarrotes,3.79,2,7.58,4,2024-05-01,21,Wednesday,5,18
2320,2024-08-09 20:11:00,Queso Edam Gloria 250g,Lácteos,12.13,3,36.39,3,2024-08-09,20,Friday,8,32
2321,2024-02-20 09:36:00,Aceite Primor 500ml,Abarrotes,5.26,2,10.52,4,2024-02-20,9,Tuesday,2,8
2322,2024-02-18 08:48:00,Agua San Luis 500ml,Bebidas,1.18,2,2.36,1,2024-02-18,8,Sunday,2,7
2323,2024-03-16 15:13:00,Queso Edam Gloria 250g,Lácteos,12.31,2,24.62,3,2024-03-16,15,Saturday,3,11
2324,2024-07-07 07:41:00,Detergente Ariel 850g,Limpieza,12.31,3,36.93,6,2024-07-07,7,Sunday,7,27
2325,2024-01-17 08:22:00,Aceite Primor 1L,Abarrotes,8.96,1,8.96,4,2024-01-17,8,Wednesday,1,3
2326,2024-01-21 20:00:00,Pañales Huggies T4 x28,Higiene,34.36,3,103.08,6,2024-01-21,20,Sunday,1,3
